country,year,value,indicator
PRT,1998,55.615697,GGXWDG_NGDP
PRT,1999,55.405536,GGXWDG_NGDP
PRT,2000,54.193086,GGXWDG_NGDP
PRT,2001,57.380182,GGXWDG_NGDP
PRT,2002,60.043745,GGXWDG_NGDP
PRT,2003,63.897307,GGXWDG_NGDP
PRT,2004,67.099497,GGXWDG_NGDP
PRT,2005,72.249082,GGXWDG_NGDP
PRT,2006,73.679427,GGXWDG_NGDP
PRT,2007,72.727962,GGXWDG_NGDP
PRT,2008,75.642592,GGXWDG_NGDP
PRT,2009,87.799038,GGXWDG_NGDP
PRT,2010,100.075392,GGXWDG_NGDP
PRT,2011,114.023874,GGXWDG_NGDP
PRT,2012,128.60352,GGXWDG_NGDP
PRT,2013,130.840788,GGXWDG_NGDP
PRT,2014,132.453261,GGXWDG_NGDP
PRT,2015,131.023298,GGXWDG_NGDP
PRT,2016,131.18025,GGXWDG_NGDP
PRT,2017,126.029223,GGXWDG_NGDP
PRT,2018,121.112296,GGXWDG_NGDP
PRT,2019,116.10971,GGXWDG_NGDP
PRT,2020,134.096376,GGXWDG_NGDP
PRT,2021,123.87819,GGXWDG_NGDP
PRT,2022,111.231683,GGXWDG_NGDP
PRT,2023,96.860211,GGXWDG_NGDP
PRT,2024,93.476631,GGXWDG_NGDP
PRT,2025,89.906014,GGXWDG_NGDP
PRT,2026,85.575286,GGXWDG_NGDP
PRT,2027,82.157158,GGXWDG_NGDP
PRT,2028,79.253865,GGXWDG_NGDP
PRT,2029,77.041547,GGXWDG_NGDP
PRT,2030,75.475564,GGXWDG_NGDP
PRT,2031,74.380174,GGXWDG_NGDP
TUR,2000,51.233897,GGXWDG_NGDP
TUR,2001,75.570745,GGXWDG_NGDP
TUR,2002,71.189049,GGXWDG_NGDP
TUR,2003,63.6124,GGXWDG_NGDP
TUR,2004,57.045321,GGXWDG_NGDP
TUR,2005,50.154247,GGXWDG_NGDP
TUR,2006,44.202309,GGXWDG_NGDP
TUR,2007,37.130555,GGXWDG_NGDP
TUR,2008,37.024491,GGXWDG_NGDP
TUR,2009,42.375731,GGXWDG_NGDP
TUR,2010,38.619674,GGXWDG_NGDP
TUR,2011,34.772991,GGXWDG_NGDP
TUR,2012,30.816046,GGXWDG_NGDP
TUR,2013,29.548327,GGXWDG_NGDP
TUR,2014,27.367065,GGXWDG_NGDP
TUR,2015,26.455139,GGXWDG_NGDP
TUR,2016,27.018229,GGXWDG_NGDP
TUR,2017,26.927023,GGXWDG_NGDP
TUR,2018,28.825774,GGXWDG_NGDP
TUR,2019,31.194972,GGXWDG_NGDP
TUR,2020,38.297478,GGXWDG_NGDP
TUR,2021,38.909541,GGXWDG_NGDP
TUR,2022,29.432936,GGXWDG_NGDP
TUR,2023,28.240708,GGXWDG_NGDP
TUR,2024,23.599991,GGXWDG_NGDP
TUR,2025,23.478476,GGXWDG_NGDP
TUR,2026,25.537235,GGXWDG_NGDP
TUR,2027,26.893524,GGXWDG_NGDP
TUR,2028,27.314649,GGXWDG_NGDP
TUR,2029,27.4106,GGXWDG_NGDP
TUR,2030,28.042445,GGXWDG_NGDP
TUR,2031,27.486151,GGXWDG_NGDP
USA,2001,53.485146,GGXWDG_NGDP
USA,2002,55.859494,GGXWDG_NGDP
USA,2003,58.956116,GGXWDG_NGDP
USA,2004,66.437879,GGXWDG_NGDP
USA,2005,65.77721,GGXWDG_NGDP
USA,2006,64.530596,GGXWDG_NGDP
USA,2007,64.948132,GGXWDG_NGDP
USA,2008,73.844359,GGXWDG_NGDP
USA,2009,87.071325,GGXWDG_NGDP
USA,2010,95.651112,GGXWDG_NGDP
USA,2011,100.02718,GGXWDG_NGDP
USA,2012,103.667139,GGXWDG_NGDP
USA,2013,105.014782,GGXWDG_NGDP
USA,2014,104.941832,GGXWDG_NGDP
USA,2015,105.442465,GGXWDG_NGDP
USA,2016,107.405426,GGXWDG_NGDP
USA,2017,106.402848,GGXWDG_NGDP
USA,2018,107.653427,GGXWDG_NGDP
USA,2019,108.784685,GGXWDG_NGDP
USA,2020,132.551502,GGXWDG_NGDP
USA,2021,125.047912,GGXWDG_NGDP
USA,2022,119.145464,GGXWDG_NGDP
USA,2023,119.962799,GGXWDG_NGDP
USA,2024,122.269666,GGXWDG_NGDP
USA,2025,123.886351,GGXWDG_NGDP
USA,2026,125.781289,GGXWDG_NGDP
USA,2027,128.576431,GGXWDG_NGDP
USA,2028,132.133735,GGXWDG_NGDP
USA,2029,135.52706,GGXWDG_NGDP
USA,2030,138.896782,GGXWDG_NGDP
USA,2031,142.113273,GGXWDG_NGDP
AUS,1989,9.90686,GGXWDN_NGDP
AUS,1990,9.551023,GGXWDN_NGDP
AUS,1991,12.577632,GGXWDN_NGDP
AUS,1992,18.191253,GGXWDN_NGDP
AUS,1993,22.020891,GGXWDN_NGDP
AUS,1994,23.197868,GGXWDN_NGDP
AUS,1995,23.040459,GGXWDN_NGDP
AUS,1996,21.287999,GGXWDN_NGDP
AUS,1997,18.148671,GGXWDN_NGDP
AUS,1998,14.602119,GGXWDN_NGDP
AUS,1999,11.00724,GGXWDN_NGDP
AUS,2000,7.107824,GGXWDN_NGDP
AUS,2001,4.675109,GGXWDN_NGDP
AUS,2002,2.753104,GGXWDN_NGDP
AUS,2003,0.751455,GGXWDN_NGDP
AUS,2004,-1.224771,GGXWDN_NGDP
AUS,2005,-3.795454,GGXWDN_NGDP
AUS,2006,-6.293265,GGXWDN_NGDP
AUS,2007,-7.243594,GGXWDN_NGDP
AUS,2008,-5.277958,GGXWDN_NGDP
AUS,2009,1.219909,GGXWDN_NGDP
AUS,2010,6.283314,GGXWDN_NGDP
AUS,2011,10.534579,GGXWDN_NGDP
AUS,2012,13.738036,GGXWDN_NGDP
AUS,2013,15.950374,GGXWDN_NGDP
AUS,2014,18.976643,GGXWDN_NGDP
AUS,2015,22.002475,GGXWDN_NGDP
AUS,2016,23.292528,GGXWDN_NGDP
AUS,2017,23.228274,GGXWDN_NGDP
AUS,2018,24.009196,GGXWDN_NGDP
AUS,2019,27.75362,GGXWDN_NGDP
AUS,2020,35.959258,GGXWDN_NGDP
AUS,2021,35.516667,GGXWDN_NGDP
AUS,2022,31.371142,GGXWDN_NGDP
AUS,2023,31.001879,GGXWDN_NGDP
AUS,2024,32.110756,GGXWDN_NGDP
AUS,2025,32.438032,GGXWDN_NGDP
AUS,2026,32.099764,GGXWDN_NGDP
AUS,2027,32.056491,GGXWDN_NGDP
AUS,2028,32.038119,GGXWDN_NGDP
AUS,2029,31.805658,GGXWDN_NGDP
AUS,2030,31.276667,GGXWDN_NGDP
AUS,2031,30.729357,GGXWDN_NGDP
CAN,1980,14.481255,GGXWDN_NGDP
CAN,1981,13.568645,GGXWDN_NGDP
CAN,1982,19.243524,GGXWDN_NGDP
CAN,1983,25.669699,GGXWDN_NGDP
CAN,1984,29.600485,GGXWDN_NGDP
CAN,1985,35.252085,GGXWDN_NGDP
CAN,1986,39.645564,GGXWDN_NGDP
CAN,1987,39.267482,GGXWDN_NGDP
CAN,1988,38.344102,GGXWDN_NGDP
CAN,1989,41.374088,GGXWDN_NGDP
CAN,1990,43.926608,GGXWDN_NGDP
CAN,1991,50.302876,GGXWDN_NGDP
CAN,1992,56.718065,GGXWDN_NGDP
CAN,1993,62.095853,GGXWDN_NGDP
CAN,1994,66.155622,GGXWDN_NGDP
CAN,1995,66.682419,GGXWDN_NGDP
CAN,1996,65.878181,GGXWDN_NGDP
CAN,1997,61.523322,GGXWDN_NGDP
CAN,1998,57.463415,GGXWDN_NGDP
CAN,1999,50.50842,GGXWDN_NGDP
CAN,2000,41.988625,GGXWDN_NGDP
CAN,2001,40.289443,GGXWDN_NGDP
CAN,2002,38.944068,GGXWDN_NGDP
CAN,2003,35.432641,GGXWDN_NGDP
CAN,2004,34.619171,GGXWDN_NGDP
CAN,2005,29.314641,GGXWDN_NGDP
CAN,2006,24.97922,GGXWDN_NGDP
CAN,2007,22.107538,GGXWDN_NGDP
CAN,2008,22.773003,GGXWDN_NGDP
CAN,2009,26.869399,GGXWDN_NGDP
CAN,2010,28.376793,GGXWDN_NGDP
CAN,2011,29.045643,GGXWDN_NGDP
CAN,2012,28.613601,GGXWDN_NGDP
CAN,2013,27.016365,GGXWDN_NGDP
CAN,2014,22.082132,GGXWDN_NGDP
CAN,2015,18.944395,GGXWDN_NGDP
CAN,2016,18.206005,GGXWDN_NGDP
CAN,2017,12.816068,GGXWDN_NGDP
CAN,2018,11.843358,GGXWDN_NGDP
CAN,2019,8.727448,GGXWDN_NGDP
CAN,2020,16.239388,GGXWDN_NGDP
CAN,2021,14.109412,GGXWDN_NGDP
CAN,2022,13.328415,GGXWDN_NGDP
CAN,2023,12.741666,GGXWDN_NGDP
CAN,2024,10.834276,GGXWDN_NGDP
CAN,2025,10.192279,GGXWDN_NGDP
CAN,2026,10.342176,GGXWDN_NGDP
CAN,2027,10.680496,GGXWDN_NGDP
CAN,2028,10.699369,GGXWDN_NGDP
CAN,2029,10.696536,GGXWDN_NGDP
CAN,2030,10.548316,GGXWDN_NGDP
CAN,2031,10.397857,GGXWDN_NGDP
CZE,1999,-1.257192,GGXWDN_NGDP
CZE,2000,0.792307,GGXWDN_NGDP
CZE,2001,1.648458,GGXWDN_NGDP
CZE,2002,7.813188,GGXWDN_NGDP
CZE,2003,13.581724,GGXWDN_NGDP
CZE,2004,15.176808,GGXWDN_NGDP
CZE,2005,13.359341,GGXWDN_NGDP
CZE,2006,15.101613,GGXWDN_NGDP
CZE,2007,13.904993,GGXWDN_NGDP
CZE,2008,13.571574,GGXWDN_NGDP
CZE,2009,19.920745,GGXWDN_NGDP
CZE,2010,25.252297,GGXWDN_NGDP
CZE,2011,26.542974,GGXWDN_NGDP
CZE,2012,28.109531,GGXWDN_NGDP
CZE,2013,28.811989,GGXWDN_NGDP
CZE,2014,29.189896,GGXWDN_NGDP
CZE,2015,27.923607,GGXWDN_NGDP
CZE,2016,24.734866,GGXWDN_NGDP
CZE,2017,21.171388,GGXWDN_NGDP
CZE,2018,19.384094,GGXWDN_NGDP
CZE,2019,17.833866,GGXWDN_NGDP
CZE,2020,23.10037,GGXWDN_NGDP
CZE,2021,25.575264,GGXWDN_NGDP
CZE,2022,28.807302,GGXWDN_NGDP
CZE,2023,28.615839,GGXWDN_NGDP
CZE,2024,29.176293,GGXWDN_NGDP
CZE,2025,30.227354,GGXWDN_NGDP
CZE,2026,31.821446,GGXWDN_NGDP
CZE,2027,32.901972,GGXWDN_NGDP
CZE,2028,33.757935,GGXWDN_NGDP
CZE,2029,35.040569,GGXWDN_NGDP
CZE,2030,36.571985,GGXWDN_NGDP
CZE,2031,38.131977,GGXWDN_NGDP
DEU,1995,41.435053,GGXWDN_NGDP
DEU,1996,44.299685,GGXWDN_NGDP
DEU,1997,45.544332,GGXWDN_NGDP
DEU,1998,46.928463,GGXWDN_NGDP
DEU,1999,48.154378,GGXWDN_NGDP
DEU,2000,44.996619,GGXWDN_NGDP
DEU,2001,46.161109,GGXWDN_NGDP
DEU,2002,48.684424,GGXWDN_NGDP
DEU,2003,52.400873,GGXWDN_NGDP
DEU,2004,54.845576,GGXWDN_NGDP
DEU,2005,57.222655,GGXWDN_NGDP
DEU,2006,55.954257,GGXWDN_NGDP
DEU,2007,53.115663,GGXWDN_NGDP
DEU,2008,52.840404,GGXWDN_NGDP
DEU,2009,59.474452,GGXWDN_NGDP
DEU,2010,61.275246,GGXWDN_NGDP
DEU,2011,59.490482,GGXWDN_NGDP
DEU,2012,58.782687,GGXWDN_NGDP
DEU,2013,57.880781,GGXWDN_NGDP
DEU,2014,54.456537,GGXWDN_NGDP
DEU,2015,51.701279,GGXWDN_NGDP
DEU,2016,48.913655,GGXWDN_NGDP
DEU,2017,44.726337,GGXWDN_NGDP
DEU,2018,42.079044,GGXWDN_NGDP
DEU,2019,39.839453,GGXWDN_NGDP
DEU,2020,45.334916,GGXWDN_NGDP
DEU,2021,46.15595,GGXWDN_NGDP
DEU,2022,45.831393,GGXWDN_NGDP
DEU,2023,45.664552,GGXWDN_NGDP
DEU,2024,45.967955,GGXWDN_NGDP
DEU,2025,47.184082,GGXWDN_NGDP
DEU,2026,49.387987,GGXWDN_NGDP
DEU,2027,51.850059,GGXWDN_NGDP
DEU,2028,54.200672,GGXWDN_NGDP
DEU,2029,56.407585,GGXWDN_NGDP
DEU,2030,58.633322,GGXWDN_NGDP
DEU,2031,60.680877,GGXWDN_NGDP
ESP,1985,23.581124,GGXWDN_NGDP
ESP,1986,26.472193,GGXWDN_NGDP
ESP,1987,27.027208,GGXWDN_NGDP
ESP,1988,27.612976,GGXWDN_NGDP
ESP,1989,27.164344,GGXWDN_NGDP
ESP,1990,27.907996,GGXWDN_NGDP
ESP,1991,29.201215,GGXWDN_NGDP
ESP,1992,31.619336,GGXWDN_NGDP
ESP,1993,36.273054,GGXWDN_NGDP
ESP,1994,41.584759,GGXWDN_NGDP
ESP,1995,52.463351,GGXWDN_NGDP
ESP,1996,55.967492,GGXWDN_NGDP
ESP,1997,55.984487,GGXWDN_NGDP
ESP,1998,53.712559,GGXWDN_NGDP
ESP,1999,51.229999,GGXWDN_NGDP
ESP,2000,47.236393,GGXWDN_NGDP
ESP,2001,44.405002,GGXWDN_NGDP
ESP,2002,40.973364,GGXWDN_NGDP
ESP,2003,38.511222,GGXWDN_NGDP
ESP,2004,35.83172,GGXWDN_NGDP
ESP,2005,31.788395,GGXWDN_NGDP
ESP,2006,26.750108,GGXWDN_NGDP
ESP,2007,22.382625,GGXWDN_NGDP
ESP,2008,25.340872,GGXWDN_NGDP
ESP,2009,36.460671,GGXWDN_NGDP
ESP,2010,45.785621,GGXWDN_NGDP
ESP,2011,56.115727,GGXWDN_NGDP
ESP,2012,72.089406,GGXWDN_NGDP
ESP,2013,81.290751,GGXWDN_NGDP
ESP,2014,85.663472,GGXWDN_NGDP
ESP,2015,85.252359,GGXWDN_NGDP
ESP,2016,86.398815,GGXWDN_NGDP
ESP,2017,85.555584,GGXWDN_NGDP
ESP,2018,84.236495,GGXWDN_NGDP
ESP,2019,83.074904,GGXWDN_NGDP
ESP,2020,101.971259,GGXWDN_NGDP
ESP,2021,97.400897,GGXWDN_NGDP
ESP,2022,92.082505,GGXWDN_NGDP
ESP,2023,89.625348,GGXWDN_NGDP
ESP,2024,87.205947,GGXWDN_NGDP
ESP,2025,84.970816,GGXWDN_NGDP
ESP,2026,82.840133,GGXWDN_NGDP
ESP,2027,81.311533,GGXWDN_NGDP
ESP,2028,79.776175,GGXWDN_NGDP
ESP,2029,78.843009,GGXWDN_NGDP
ESP,2030,77.905119,GGXWDN_NGDP
ESP,2031,76.964756,GGXWDN_NGDP
FRA,1983,13.352747,GGXWDN_NGDP
FRA,1984,15.374924,GGXWDN_NGDP
FRA,1985,23.022681,GGXWDN_NGDP
FRA,1986,25.76709,GGXWDN_NGDP
FRA,1987,24.982493,GGXWDN_NGDP
FRA,1988,25.133668,GGXWDN_NGDP
FRA,1989,25.255516,GGXWDN_NGDP
FRA,1990,26.051455,GGXWDN_NGDP
FRA,1991,28.622063,GGXWDN_NGDP
FRA,1992,31.61035,GGXWDN_NGDP
FRA,1993,36.189465,GGXWDN_NGDP
FRA,1994,42.125605,GGXWDN_NGDP
FRA,1995,46.778634,GGXWDN_NGDP
FRA,1996,50.145392,GGXWDN_NGDP
FRA,1997,51.160414,GGXWDN_NGDP
FRA,1998,51.607421,GGXWDN_NGDP
FRA,1999,51.57159,GGXWDN_NGDP
FRA,2000,50.654319,GGXWDN_NGDP
FRA,2001,50.625102,GGXWDN_NGDP
FRA,2002,52.321124,GGXWDN_NGDP
FRA,2003,56.1359,GGXWDN_NGDP
FRA,2004,57.743964,GGXWDN_NGDP
FRA,2005,59.828109,GGXWDN_NGDP
FRA,2006,58.899655,GGXWDN_NGDP
FRA,2007,59.054346,GGXWDN_NGDP
FRA,2008,61.507538,GGXWDN_NGDP
FRA,2009,71.48318,GGXWDN_NGDP
FRA,2010,75.35288,GGXWDN_NGDP
FRA,2011,78.146936,GGXWDN_NGDP
FRA,2012,82.0098,GGXWDN_NGDP
FRA,2013,85.014186,GGXWDN_NGDP
FRA,2014,87.666391,GGXWDN_NGDP
FRA,2015,88.620797,GGXWDN_NGDP
FRA,2016,89.872879,GGXWDN_NGDP
FRA,2017,89.45835,GGXWDN_NGDP
FRA,2018,89.421461,GGXWDN_NGDP
FRA,2019,88.989136,GGXWDN_NGDP
FRA,2020,101.605676,GGXWDN_NGDP
FRA,2021,100.534189,GGXWDN_NGDP
FRA,2022,101.077733,GGXWDN_NGDP
FRA,2023,101.540348,GGXWDN_NGDP
FRA,2024,105.013704,GGXWDN_NGDP
FRA,2025,108.796766,GGXWDN_NGDP
FRA,2026,110.246716,GGXWDN_NGDP
FRA,2027,112.319051,GGXWDN_NGDP
FRA,2028,112.95565,GGXWDN_NGDP
FRA,2029,113.185065,GGXWDN_NGDP
FRA,2030,113.022711,GGXWDN_NGDP
FRA,2031,112.579114,GGXWDN_NGDP
GBR,1980,41.823071,GGXWDN_NGDP
GBR,1981,44.026381,GGXWDN_NGDP
GBR,1982,43.799919,GGXWDN_NGDP
GBR,1983,42.341856,GGXWDN_NGDP
GBR,1984,42.847585,GGXWDN_NGDP
GBR,1985,42.507755,GGXWDN_NGDP
GBR,1986,41.415615,GGXWDN_NGDP
GBR,1987,38.538066,GGXWDN_NGDP
GBR,1988,34.733379,GGXWDN_NGDP
GBR,1989,29.270517,GGXWDN_NGDP
GBR,1990,26.051573,GGXWDN_NGDP
GBR,1991,25.146962,GGXWDN_NGDP
GBR,1992,26.630735,GGXWDN_NGDP
GBR,1993,30.983771,GGXWDN_NGDP
GBR,1994,36.109202,GGXWDN_NGDP
GBR,1995,40.067427,GGXWDN_NGDP
GBR,1996,43.062389,GGXWDN_NGDP
GBR,1997,40.05669,GGXWDN_NGDP
GBR,1998,38.146737,GGXWDN_NGDP
GBR,1999,36.94459,GGXWDN_NGDP
GBR,2000,31.639842,GGXWDN_NGDP
GBR,2001,30.427485,GGXWDN_NGDP
GBR,2002,31.233269,GGXWDN_NGDP
GBR,2003,32.852304,GGXWDN_NGDP
GBR,2004,35.780319,GGXWDN_NGDP
GBR,2005,36.964145,GGXWDN_NGDP
GBR,2006,37.524424,GGXWDN_NGDP
GBR,2007,37.905137,GGXWDN_NGDP
GBR,2008,44.780264,GGXWDN_NGDP
GBR,2009,57.827376,GGXWDN_NGDP
GBR,2010,68.457377,GGXWDN_NGDP
GBR,2011,72.883059,GGXWDN_NGDP
GBR,2012,75.67677,GGXWDN_NGDP
GBR,2013,76.744424,GGXWDN_NGDP
GBR,2014,78.372495,GGXWDN_NGDP
GBR,2015,78.870092,GGXWDN_NGDP
GBR,2016,78.310866,GGXWDN_NGDP
GBR,2017,76.685587,GGXWDN_NGDP
GBR,2018,75.88981,GGXWDN_NGDP
GBR,2019,75.133835,GGXWDN_NGDP
GBR,2020,92.197466,GGXWDN_NGDP
GBR,2021,90.18187,GGXWDN_NGDP
GBR,2022,87.91398,GGXWDN_NGDP
GBR,2023,90.423935,GGXWDN_NGDP
GBR,2024,92.444054,GGXWDN_NGDP
GBR,2025,93.81481,GGXWDN_NGDP
GBR,2026,95.470308,GGXWDN_NGDP
GBR,2027,95.943505,GGXWDN_NGDP
GBR,2028,95.796369,GGXWDN_NGDP
GBR,2029,95.410309,GGXWDN_NGDP
GBR,2030,94.89023,GGXWDN_NGDP
GBR,2031,94.53684,GGXWDN_NGDP
HUN,2000,49.799356,GGXWDN_NGDP
HUN,2001,45.481578,GGXWDN_NGDP
HUN,2002,51.416848,GGXWDN_NGDP
HUN,2003,54.312462,GGXWDN_NGDP
HUN,2004,54.031106,GGXWDN_NGDP
HUN,2005,55.925802,GGXWDN_NGDP
HUN,2006,59.561686,GGXWDN_NGDP
HUN,2007,60.639509,GGXWDN_NGDP
HUN,2008,61.89581,GGXWDN_NGDP
HUN,2009,68.484943,GGXWDN_NGDP
HUN,2010,71.980046,GGXWDN_NGDP
HUN,2011,71.745909,GGXWDN_NGDP
HUN,2012,69.878294,GGXWDN_NGDP
HUN,2013,69.80342,GGXWDN_NGDP
HUN,2014,68.633883,GGXWDN_NGDP
HUN,2015,68.299905,GGXWDN_NGDP
HUN,2016,65.313026,GGXWDN_NGDP
HUN,2017,63.545589,GGXWDN_NGDP
HUN,2018,59.766271,GGXWDN_NGDP
HUN,2019,56.917995,GGXWDN_NGDP
HUN,2020,64.864559,GGXWDN_NGDP
HUN,2021,64.259036,GGXWDN_NGDP
HUN,2022,62.615972,GGXWDN_NGDP
HUN,2023,58.378498,GGXWDN_NGDP
HUN,2024,58.65805,GGXWDN_NGDP
HUN,2025,60.306767,GGXWDN_NGDP
HUN,2026,63.005937,GGXWDN_NGDP
HUN,2027,65.409218,GGXWDN_NGDP
HUN,2028,67.922371,GGXWDN_NGDP
HUN,2029,70.129644,GGXWDN_NGDP
HUN,2030,72.158884,GGXWDN_NGDP
HUN,2031,73.93722,GGXWDN_NGDP
ISR,2000,67.6,GGXWDN_NGDP
ISR,2001,72.3,GGXWDN_NGDP
ISR,2002,79.4,GGXWDN_NGDP
ISR,2003,82.1,GGXWDN_NGDP
ISR,2004,82.1,GGXWDN_NGDP
ISR,2005,79.0,GGXWDN_NGDP
ISR,2006,71.1,GGXWDN_NGDP
ISR,2007,65.1,GGXWDN_NGDP
ISR,2008,63.1,GGXWDN_NGDP
ISR,2009,65.3,GGXWDN_NGDP
ISR,2010,63.4,GGXWDN_NGDP
ISR,2011,62.4,GGXWDN_NGDP
ISR,2012,62.4,GGXWDN_NGDP
ISR,2013,61.8,GGXWDN_NGDP
ISR,2014,61.7,GGXWDN_NGDP
ISR,2015,60.1,GGXWDN_NGDP
ISR,2016,58.6,GGXWDN_NGDP
ISR,2017,56.8,GGXWDN_NGDP
ISR,2018,57.3,GGXWDN_NGDP
ISR,2019,57.2,GGXWDN_NGDP
ISR,2020,66.8,GGXWDN_NGDP
ISR,2021,64.1,GGXWDN_NGDP
ISR,2022,58.3,GGXWDN_NGDP
ISR,2023,59.8,GGXWDN_NGDP
ISR,2024,66.143586,GGXWDN_NGDP
ISR,2025,66.982168,GGXWDN_NGDP
ISR,2026,68.30107,GGXWDN_NGDP
ISR,2027,68.639365,GGXWDN_NGDP
ISR,2028,69.492424,GGXWDN_NGDP
ISR,2029,70.184043,GGXWDN_NGDP
ISR,2030,70.91209,GGXWDN_NGDP
ISR,2031,71.709763,GGXWDN_NGDP
ITA,1988,95.298767,GGXWDN_NGDP
ITA,1989,97.904351,GGXWDN_NGDP
ITA,1990,101.187284,GGXWDN_NGDP
ITA,1991,104.498991,GGXWDN_NGDP
ITA,1992,111.977746,GGXWDN_NGDP
ITA,1993,122.990243,GGXWDN_NGDP
ITA,1994,129.3275,GGXWDN_NGDP
ITA,1995,109.933954,GGXWDN_NGDP
ITA,1996,110.675785,GGXWDN_NGDP
ITA,1997,108.269161,GGXWDN_NGDP
ITA,1998,106.035801,GGXWDN_NGDP
ITA,1999,104.145815,GGXWDN_NGDP
ITA,2000,100.184375,GGXWDN_NGDP
ITA,2001,100.268373,GGXWDN_NGDP
ITA,2002,98.12965,GGXWDN_NGDP
ITA,2003,98.551365,GGXWDN_NGDP
ITA,2004,98.012841,GGXWDN_NGDP
ITA,2005,98.412152,GGXWDN_NGDP
ITA,2006,98.638471,GGXWDN_NGDP
ITA,2007,96.342393,GGXWDN_NGDP
ITA,2008,97.937787,GGXWDN_NGDP
ITA,2009,107.018592,GGXWDN_NGDP
ITA,2010,108.855251,GGXWDN_NGDP
ITA,2011,109.963478,GGXWDN_NGDP
ITA,2012,115.160521,GGXWDN_NGDP
ITA,2013,120.670947,GGXWDN_NGDP
ITA,2014,122.931637,GGXWDN_NGDP
ITA,2015,123.747564,GGXWDN_NGDP
ITA,2016,123.067285,GGXWDN_NGDP
ITA,2017,123.003646,GGXWDN_NGDP
ITA,2018,123.384188,GGXWDN_NGDP
ITA,2019,122.957808,GGXWDN_NGDP
ITA,2020,141.419977,GGXWDN_NGDP
ITA,2021,133.983624,GGXWDN_NGDP
ITA,2022,127.87726,GGXWDN_NGDP
ITA,2023,123.880221,GGXWDN_NGDP
ITA,2024,125.334702,GGXWDN_NGDP
ITA,2025,127.68766,GGXWDN_NGDP
ITA,2026,128.983126,GGXWDN_NGDP
ITA,2027,129.40789,GGXWDN_NGDP
ITA,2028,128.210169,GGXWDN_NGDP
ITA,2029,127.737719,GGXWDN_NGDP
ITA,2030,127.089478,GGXWDN_NGDP
ITA,2031,126.699515,GGXWDN_NGDP
JPN,1980,17.030382,GGXWDN_NGDP
JPN,1981,20.60573,GGXWDN_NGDP
JPN,1982,24.810813,GGXWDN_NGDP
JPN,1983,29.370217,GGXWDN_NGDP
JPN,1984,31.715831,GGXWDN_NGDP
JPN,1985,33.007822,GGXWDN_NGDP
JPN,1986,35.765256,GGXWDN_NGDP
JPN,1987,33.066719,GGXWDN_NGDP
JPN,1988,27.847457,GGXWDN_NGDP
JPN,1989,21.889763,GGXWDN_NGDP
JPN,1990,18.668974,GGXWDN_NGDP
JPN,1991,16.9048,GGXWDN_NGDP
JPN,1992,18.95529,GGXWDN_NGDP
JPN,1993,23.133029,GGXWDN_NGDP
JPN,1994,28.963259,GGXWDN_NGDP
JPN,1995,33.713491,GGXWDN_NGDP
JPN,1996,38.34745,GGXWDN_NGDP
JPN,1997,44.054567,GGXWDN_NGDP
JPN,1998,53.51773,GGXWDN_NGDP
JPN,1999,62.669832,GGXWDN_NGDP
JPN,2000,66.756448,GGXWDN_NGDP
JPN,2001,73.475234,GGXWDN_NGDP
JPN,2002,82.2421,GGXWDN_NGDP
JPN,2003,88.455848,GGXWDN_NGDP
JPN,2004,93.257525,GGXWDN_NGDP
JPN,2005,93.17915,GGXWDN_NGDP
JPN,2006,92.183952,GGXWDN_NGDP
JPN,2007,93.459174,GGXWDN_NGDP
JPN,2008,104.53734,GGXWDN_NGDP
JPN,2009,119.19442,GGXWDN_NGDP
JPN,2010,127.696942,GGXWDN_NGDP
JPN,2011,138.850678,GGXWDN_NGDP
JPN,2012,142.557018,GGXWDN_NGDP
JPN,2013,141.090457,GGXWDN_NGDP
JPN,2014,140.098183,GGXWDN_NGDP
JPN,2015,140.417107,GGXWDN_NGDP
JPN,2016,142.873274,GGXWDN_NGDP
JPN,2017,144.333831,GGXWDN_NGDP
JPN,2018,146.703964,GGXWDN_NGDP
JPN,2019,148.202638,GGXWDN_NGDP
JPN,2020,160.801864,GGXWDN_NGDP
JPN,2021,157.547342,GGXWDN_NGDP
JPN,2022,159.591237,GGXWDN_NGDP
JPN,2023,149.479906,GGXWDN_NGDP
JPN,2024,141.731891,GGXWDN_NGDP
JPN,2025,136.479595,GGXWDN_NGDP
JPN,2026,134.30555,GGXWDN_NGDP
JPN,2027,130.079145,GGXWDN_NGDP
JPN,2028,127.679566,GGXWDN_NGDP
JPN,2029,125.604598,GGXWDN_NGDP
JPN,2030,123.837677,GGXWDN_NGDP
JPN,2031,122.759474,GGXWDN_NGDP
KOR,2012,-4.525215,GGXWDN_NGDP
KOR,2013,-2.703032,GGXWDN_NGDP
KOR,2014,-2.625626,GGXWDN_NGDP
KOR,2015,-1.108633,GGXWDN_NGDP
KOR,2016,-0.715003,GGXWDN_NGDP
KOR,2017,-0.681769,GGXWDN_NGDP
KOR,2018,-2.490754,GGXWDN_NGDP
KOR,2019,-1.531119,GGXWDN_NGDP
KOR,2020,2.163814,GGXWDN_NGDP
KOR,2021,2.651449,GGXWDN_NGDP
KOR,2022,6.179207,GGXWDN_NGDP
KOR,2023,7.372974,GGXWDN_NGDP
KOR,2024,8.082977,GGXWDN_NGDP
KOR,2025,9.297216,GGXWDN_NGDP
